"hhid","h04_sex","h14_cls_wkr","h06_status","urb","age_group"
"3479200000000058792",1,1,2,1,"40 to 49"
"3479100000000058791",1,1,2,1,"30 to 39"
"3874400000000062744",1,1,2,2,"30 to 39"
"677900000000030779",1,1,2,2,"30 to 39"
"3479000000000058790",1,1,2,1,"30 to 39"
"3478900000000058789",1,1,2,1,"40 to 49"
"678300000000030783",1,1,2,2,"30 to 39"
"3478000000000058780",1,1,2,1,"18 to 29"
"678500000000030785",1,1,2,2,"40 to 49"
"258000000000026580",1,1,2,1,"60 to 69"
"678800000000030788",1,1,2,2,"40 to 49"
"678900000000030789",1,1,2,2,"18 to 29"
"3477500000000058775",1,1,2,1,"50 to 59"
"3477400000000058774",1,1,2,1,"50 to 59"
"679200000000030792",1,1,2,2,"40 to 49"
"3477100000000058771",1,1,2,1,"50 to 59"
"3476900000000058769",1,1,2,1,"40 to 49"
"258200000000026582",1,1,2,1,"60 to 69"
"258300000000026583",1,1,2,1,"40 to 49"
"679700000000030797",1,1,2,2,"50 to 59"
"679800000000030798",1,1,2,2,"30 to 39"
"679900000000030799",1,1,2,2,"30 to 39"
"145700000000025457",1,1,2,1,"30 to 39"
"3476700000000058767",1,1,2,1,"30 to 39"
"680200000000030802",1,1,2,2,"18 to 29"
"3476600000000058766",1,1,4,1,"40 to 49"
"3476300000000058763",1,1,2,1,"18 to 29"
"3476200000000058762",1,1,2,1,"40 to 49"
"258500000000026585",1,1,2,1,"30 to 39"
"3475700000000058757",1,1,2,1,"40 to 49"
"3475500000000058755",1,1,4,1,"40 to 49"
"681200000000030812",1,1,2,2,"30 to 39"
"3475300000000058753",1,1,2,1,"40 to 49"
"3873900000000062739",1,1,2,2,"50 to 59"
"681700000000030817",1,1,2,2,"40 to 49"
"3475200000000058752",1,1,2,1,"50 to 59"
"3475100000000058751",1,1,2,1,"30 to 39"
"3475000000000058750",1,1,2,1,"18 to 29"
"258900000000026589",1,1,2,1,"40 to 49"
"3474800000000058748",1,1,2,1,"30 to 39"
"682500000000030825",1,1,2,2,"50 to 59"
"3872900000000062729",1,1,2,2,"60 to 69"
"3474600000000058746",1,1,2,1,"60 to 69"
"683000000000030830",1,1,2,2,"30 to 39"
"3474500000000058745",1,1,2,1,"18 to 29"
"683300000000030833",1,1,2,2,"30 to 39"
"3474400000000058744",1,1,2,1,"40 to 49"
"683700000000030837",1,1,2,2,"40 to 49"
"3474200000000058742",1,1,2,1,"18 to 29"
"259500000000026595",1,1,2,1,"18 to 29"
"684100000000030841",1,1,2,1,"30 to 39"
"259700000000026597",1,1,2,1,"50 to 59"
"3474000000000058740",1,1,2,1,"40 to 49"
"3473900000000058739",1,1,2,1,"18 to 29"
"684600000000030846",1,1,2,1,"60 to 69"
"684700000000030847",1,1,2,1,"50 to 59"
"3473800000000058738",1,1,1,1,"40 to 49"
"145800000000025458",1,1,2,1,"18 to 29"
"685100000000030851",1,1,2,1,"50 to 59"
"260100000000026601",1,1,2,1,"50 to 59"
"3473700000000058737",1,1,2,1,"40 to 49"
"3473400000000058734",1,1,2,1,"18 to 29"
"3473200000000058732",1,1,2,1,"30 to 39"
"3473100000000058731",1,1,2,1,"40 to 49"
"260200000000026602",1,1,2,1,"40 to 49"
"260300000000026603",1,1,2,1,"30 to 39"
"260500000000026605",1,1,2,1,"30 to 39"
"686400000000030864",1,1,2,2,"60 to 69"
"686500000000030865",1,1,2,2,"18 to 29"
"686600000000030866",1,1,2,2,"30 to 39"
"3472900000000058729",1,1,2,1,"30 to 39"
"3869500000000062695",1,1,2,2,"50 to 59"
"145900000000025459",1,1,2,1,"50 to 59"
"687300000000030873",1,1,2,2,"30 to 39"
"3472800000000058728",1,1,2,1,"50 to 59"
"3472400000000058724",1,1,2,1,"18 to 29"
"3987600000000063876",1,1,2,2,"30 to 39"
"3472300000000058723",1,1,2,1,"30 to 39"
"3472200000000058722",1,1,2,1,"30 to 39"
"3867600000000062676",1,1,2,2,"50 to 59"
"3866800000000062668",1,1,2,2,"40 to 49"
"3866200000000062662",1,1,2,2,"40 to 49"
"3472100000000058721",1,1,2,1,"40 to 49"
"688800000000030888",1,1,2,2,"40 to 49"
"261700000000026617",1,1,1,1,"18 to 29"
"3471900000000058719",1,1,2,1,"18 to 29"
"3471800000000058718",1,1,2,1,"40 to 49"
"689200000000030892",1,1,2,1,"40 to 49"
"3866100000000062661",1,1,2,2,"40 to 49"
"3471500000000058715",1,1,2,1,"30 to 39"
"689500000000030895",1,1,2,1,"30 to 39"
"689600000000030896",1,1,2,1,"40 to 49"
"3865900000000062659",1,1,2,2,"50 to 59"
"3471300000000058713",1,1,2,1,"18 to 29"
"3471200000000058712",1,1,1,1,"18 to 29"
"690000000000030900",1,1,2,1,"30 to 39"
"690100000000030901",1,1,2,1,"30 to 39"
"3471000000000058710",1,1,2,1,"50 to 59"
"3470600000000058706",1,1,2,1,"40 to 49"
"3470300000000058703",1,1,2,1,"30 to 39"
"3470100000000058701",1,1,2,1,"18 to 29"
"690800000000030908",1,1,2,1,"40 to 49"
"262100000000026621",1,1,2,2,"30 to 39"
"3469900000000058699",1,1,2,1,"18 to 29"
"3469800000000058698",1,1,2,1,"40 to 49"
"3469700000000058697",1,1,2,1,"30 to 39"
"3469500000000058695",1,1,2,1,"18 to 29"
"3469400000000058694",1,1,2,1,"40 to 49"
"3469300000000058693",1,1,2,1,"18 to 29"
"691600000000030916",1,1,2,2,"50 to 59"
"691700000000030917",1,1,2,2,"18 to 29"
"146200000000025462",1,1,2,1,"18 to 29"
"3468600000000058686",1,1,4,1,"18 to 29"
"692100000000030921",1,1,2,2,"30 to 39"
"3865500000000062655",1,1,2,2,"40 to 49"
"3466700000000058667",1,1,2,1,"60 to 69"
"3465900000000058659",1,1,2,1,"18 to 29"
"3465200000000058652",1,1,2,1,"40 to 49"
"692600000000030926",1,1,2,2,"40 to 49"
"3464900000000058649",1,1,2,1,"50 to 59"
"3464600000000058646",1,1,2,1,"60 to 69"
"146400000000025464",1,1,2,1,"50 to 59"
"693300000000030933",1,1,2,2,"40 to 49"
"3464400000000058644",1,1,2,1,"18 to 29"
"693500000000030935",1,1,2,2,"40 to 49"
"3464300000000058643",1,1,2,1,"60 to 69"
"693700000000030937",1,1,2,2,"30 to 39"
"3464200000000058642",1,1,2,1,"40 to 49"
"3463900000000058639",1,1,2,1,"40 to 49"
"694000000000030940",1,1,2,2,"30 to 39"
"3463800000000058638",1,1,2,1,"30 to 39"
"146500000000025465",1,1,2,1,"30 to 39"
"694300000000030943",1,1,2,2,"30 to 39"
"3865000000000062650",1,1,2,2,"30 to 39"
"262900000000026629",1,1,2,2,"18 to 29"
"694600000000030946",1,1,2,2,"70 to 79"
"263000000000026630",1,1,2,2,"30 to 39"
"3463700000000058637",1,1,2,1,"30 to 39"
"3463600000000058636",1,1,2,1,"50 to 59"
"3463400000000058634",1,1,2,1,"60 to 69"
"146600000000025466",1,1,2,1,"18 to 29"
"695300000000030953",1,1,1,2,"30 to 39"
"3463200000000058632",1,1,1,1,"60 to 69"
"3864800000000062648",1,1,2,2,"30 to 39"
"3864200000000062642",1,1,3,2,"60 to 69"
"3986900000000063869",1,1,2,2,"50 to 59"
"695900000000030959",1,1,2,2,"40 to 49"
"3986600000000063866",1,1,2,2,"30 to 39"
"3462600000000058626",1,1,2,1,"60 to 69"
"3462500000000058625",1,1,2,1,"40 to 49"
"696400000000030964",1,1,2,2,"18 to 29"
"696500000000030965",1,1,1,2,"18 to 29"
"696600000000030966",1,1,2,2,"60 to 69"
"146900000000025469",1,1,2,1,"18 to 29"
"696800000000030968",1,1,2,2,"18 to 29"
"696900000000030969",1,1,2,2,"40 to 49"
"3462300000000058623",1,1,1,1,"18 to 29"
"3461900000000058619",1,1,2,1,"30 to 39"
"3461700000000058617",1,1,2,1,"30 to 39"
"3986300000000063863",1,1,2,2,"40 to 49"
"3863500000000062635",1,1,2,2,"40 to 49"
"3461500000000058615",1,1,2,1,"40 to 49"
"697600000000030976",1,1,2,1,"30 to 39"
"3461400000000058614",1,1,2,1,"50 to 59"
"3461200000000058612",1,1,2,1,"30 to 39"
"3461100000000058611",1,1,2,1,"30 to 39"
"3461000000000058610",1,1,2,1,"30 to 39"
"3460700000000058607",1,1,2,1,"40 to 49"
"698300000000030983",1,1,2,1,"18 to 29"
"3460400000000058604",1,1,2,1,"50 to 59"
"3459700000000058597",1,1,1,1,"50 to 59"
"3459500000000058595",1,1,2,1,"40 to 49"
"699000000000030990",1,1,2,2,"40 to 49"
"699100000000030991",1,1,2,2,"40 to 49"
"3459300000000058593",1,1,2,1,"30 to 39"
"699300000000030993",1,1,2,2,"30 to 39"
"699400000000030994",1,1,2,2,"40 to 49"
"3459000000000058590",1,1,2,1,"40 to 49"
"3458800000000058588",1,1,2,1,"18 to 29"
"3458500000000058585",1,1,2,1,"50 to 59"
"3458400000000058584",1,1,4,1,"30 to 39"
"147100000000025471",1,1,2,1,"40 to 49"
"700000000000031000",1,1,2,2,"60 to 69"
"700100000000031001",1,1,2,2,"70 to 79"
"700200000000031002",1,1,2,2,"30 to 39"
"3458300000000058583",1,1,2,1,"60 to 69"
"3457600000000058576",1,1,2,1,"50 to 59"
"700600000000031006",1,1,2,2,"30 to 39"
"3457300000000058573",1,1,2,1,"60 to 69"
"3456600000000058566",1,1,2,1,"30 to 39"
"701000000000031010",1,1,2,2,"30 to 39"
"3456500000000058565",1,1,2,1,"30 to 39"
"3456400000000058564",1,1,2,1,"40 to 49"
"3455900000000058559",1,1,2,1,"40 to 49"
"3455800000000058558",1,1,2,1,"18 to 29"
"3455500000000058555",1,1,2,1,"50 to 59"
"3455400000000058554",1,1,2,1,"40 to 49"
"3455300000000058553",1,1,2,1,"50 to 59"
"701900000000031019",1,1,2,2,"30 to 39"
"702000000000031020",1,1,2,2,"30 to 39"
"3455200000000058552",1,1,2,1,"40 to 49"
"3455000000000058550",1,1,2,1,"40 to 49"
"3454900000000058549",1,1,2,1,"30 to 39"
"3454700000000058547",1,1,2,1,"18 to 29"
"3454600000000058546",1,1,2,1,"30 to 39"
"702600000000031026",1,1,2,2,"30 to 39"
"3454500000000058545",1,1,2,1,"40 to 49"
"702800000000031028",1,1,2,1,"60 to 69"
"702900000000031029",1,1,2,1,"30 to 39"
"3454400000000058544",1,1,2,1,"50 to 59"
"703100000000031031",1,1,2,1,"40 to 49"
"3862700000000062627",1,1,2,2,"60 to 69"
"3454000000000058540",1,1,2,1,"50 to 59"
"3453900000000058539",1,1,2,1,"30 to 39"
"703500000000031035",1,1,2,1,"18 to 29"
"3453200000000058532",1,1,2,1,"30 to 39"
"3453100000000058531",1,1,2,1,"50 to 59"
"3986200000000063862",1,1,2,2,"18 to 29"
"3453000000000058530",1,1,2,1,"50 to 59"
"147300000000025473",1,1,2,1,"40 to 49"
"3452900000000058529",1,1,2,1,"40 to 49"
"3452600000000058526",1,1,2,1,"60 to 69"
"3452500000000058525",1,1,2,1,"60 to 69"
"704400000000031044",1,1,2,2,"40 to 49"
"264500000000026645",1,1,2,2,"30 to 39"
"3452400000000058524",1,1,2,1,"40 to 49"
"264600000000026646",1,1,2,2,"30 to 39"
"3861600000000062616",1,1,2,2,"30 to 39"
"705000000000031050",1,1,2,2,"30 to 39"
"705100000000031051",1,1,2,2,"18 to 29"
"3452200000000058522",1,1,2,1,"50 to 59"
"3452100000000058521",1,1,2,1,"40 to 49"
"3452000000000058520",1,1,2,1,"30 to 39"
"705500000000031055",1,1,2,2,"50 to 59"
"705600000000031056",1,1,2,2,"18 to 29"
"705800000000031058",1,1,2,2,"40 to 49"
"705900000000031059",1,1,2,2,"40 to 49"
"706000000000031060",1,1,2,2,"40 to 49"
"3451900000000058519",1,1,2,1,"50 to 59"
"3451600000000058516",1,1,2,1,"50 to 59"
"3858500000000062585",1,1,2,1,"30 to 39"
"3451300000000058513",1,1,2,1,"60 to 69"
"3858300000000062583",1,1,2,1,"18 to 29"
"706600000000031066",1,1,2,1,"40 to 49"
"265100000000026651",1,1,2,2,"30 to 39"
"3451200000000058512",1,1,2,1,"18 to 29"
"706900000000031069",1,1,2,1,"30 to 39"
"3451100000000058511",1,1,2,1,"18 to 29"
"3450800000000058508",1,1,1,1,"40 to 49"
"3450600000000058506",1,1,2,1,"30 to 39"
"3450500000000058505",1,1,2,1,"18 to 29"
"3450400000000058504",1,1,2,1,"30 to 39"
"707600000000031076",1,1,2,1,"40 to 49"
"3450000000000058500",1,1,2,1,"40 to 49"
"3449900000000058499",1,1,2,1,"30 to 39"
"707900000000031079",1,1,2,1,"40 to 49"
"265200000000026652",1,1,2,2,"30 to 39"
"3449800000000058498",1,1,2,1,"30 to 39"
"708200000000031082",1,1,2,1,"30 to 39"
"708300000000031083",1,1,2,1,"30 to 39"
"708400000000031084",1,1,1,2,"40 to 49"
"708500000000031085",1,1,2,2,"30 to 39"
"708600000000031086",1,1,2,2,"30 to 39"
"3449600000000058496",1,1,2,1,"60 to 69"
"3449500000000058495",1,1,2,1,"60 to 69"
"709000000000031090",1,1,1,2,"70 to 79"
"3858200000000062582",1,1,2,1,"60 to 69"
"709200000000031092",1,1,2,2,"40 to 49"
"147400000000025474",1,1,2,1,"40 to 49"
"3449200000000058492",1,1,2,1,"30 to 39"
"709500000000031095",1,1,2,2,"40 to 49"
"3449100000000058491",1,1,2,1,"40 to 49"
"709700000000031097",1,1,2,2,"30 to 39"
"709800000000031098",1,1,2,2,"50 to 59"
"3449000000000058490",1,1,2,1,"30 to 39"
"3448500000000058485",1,1,2,1,"50 to 59"
"3448200000000058482",1,1,1,1,"18 to 29"
"3857900000000062579",1,1,2,1,"40 to 49"
"3448100000000058481",1,1,2,1,"50 to 59"
"710500000000031105",1,1,2,2,"30 to 39"
"3447800000000058478",1,1,2,1,"18 to 29"
"3447700000000058477",1,1,2,1,"50 to 59"
"710800000000031108",1,1,2,2,"50 to 59"
"710900000000031109",1,1,2,2,"50 to 59"
"711000000000031110",1,1,2,2,"40 to 49"
"711200000000031112",1,1,2,2,"40 to 49"
"3447600000000058476",1,1,2,1,"30 to 39"
"711400000000031114",1,1,2,2,"40 to 49"
"711500000000031115",1,1,2,2,"40 to 49"
"3447500000000058475",1,1,2,1,"30 to 39"
"3447400000000058474",1,1,2,1,"18 to 29"
"711800000000031118",1,1,2,2,"50 to 59"
"3857700000000062577",1,1,2,2,"30 to 39"
"3447200000000058472",1,1,2,1,"30 to 39"
"712100000000031121",1,1,2,2,"40 to 49"
"712200000000031122",1,1,2,2,"30 to 39"
"3446800000000058468",1,1,2,1,"18 to 29"
"712500000000031125",1,1,2,2,"40 to 49"
"3446700000000058467",1,1,2,1,"40 to 49"
"712700000000031127",1,1,3,2,"60 to 69"
"712800000000031128",1,1,2,1,"50 to 59"
"3446500000000058465",1,1,2,1,"30 to 39"
"3446400000000058464",1,1,2,1,"18 to 29"
"3446300000000058463",1,1,2,1,"30 to 39"
"713200000000031132",1,1,2,1,"40 to 49"
"265700000000026657",1,1,2,2,"40 to 49"
"265800000000026658",1,1,2,2,"60 to 69"
"3985900000000063859",1,1,2,2,"50 to 59"
"266000000000026660",1,1,2,2,"30 to 39"
"3446100000000058461",1,1,2,1,"40 to 49"
"713800000000031138",1,1,2,1,"30 to 39"
"713900000000031139",1,1,2,1,"40 to 49"
"3445900000000058459",1,1,2,1,"40 to 49"
"3445800000000058458",1,1,2,1,"40 to 49"
"3857200000000062572",1,1,2,2,"40 to 49"
"266200000000026662",1,1,1,2,"40 to 49"
"714500000000031145",1,1,2,2,"18 to 29"
"714700000000031147",1,1,2,2,"30 to 39"
"266400000000026664",1,1,2,2,"30 to 39"
"714900000000031149",1,1,2,2,"18 to 29"
"715000000000031150",1,1,2,2,"18 to 29"
"3856800000000062568",1,1,2,2,"30 to 39"
"266600000000026666",1,1,2,2,"30 to 39"
"3445700000000058457",1,1,2,1,"50 to 59"
"3445600000000058456",1,1,2,1,"40 to 49"
"715500000000031155",1,1,2,2,"50 to 59"
"715600000000031156",1,1,2,2,"30 to 39"
"715800000000031158",1,1,2,2,"50 to 59"
"715900000000031159",1,1,2,2,"40 to 49"
"3445500000000058455",1,1,2,1,"50 to 59"
"3445400000000058454",1,1,2,1,"40 to 49"
"3445300000000058453",1,1,2,1,"30 to 39"
"3445000000000058450",1,1,3,1,"60 to 69"
"147600000000025476",1,1,4,2,"40 to 49"
"3444900000000058449",1,1,2,1,"50 to 59"
"716700000000031167",1,1,2,2,"30 to 39"
"3444800000000058448",1,1,2,1,"40 to 49"
"147700000000025477",1,1,2,2,"40 to 49"
"3444700000000058447",1,1,2,1,"18 to 29"
"717200000000031172",1,1,2,2,"50 to 59"
"717300000000031173",1,1,2,2,"50 to 59"
"3444600000000058446",1,1,2,1,"40 to 49"
"717500000000031175",1,1,2,2,"50 to 59"
"3444400000000058444",1,1,2,1,"30 to 39"
"717700000000031177",1,1,2,2,"50 to 59"
"3444300000000058443",1,1,2,1,"18 to 29"
"267100000000026671",1,1,2,2,"40 to 49"
"3444200000000058442",1,1,2,1,"40 to 49"
"718100000000031181",1,1,2,2,"50 to 59"
"3856400000000062564",1,1,2,2,"30 to 39"
"3444100000000058441",1,1,2,1,"30 to 39"
"147800000000025478",1,1,2,2,"60 to 69"
"3444000000000058440",1,1,2,1,"30 to 39"
"718600000000031186",1,1,2,2,"50 to 59"
"3443900000000058439",1,1,2,1,"40 to 49"
"3443800000000058438",1,1,2,1,"40 to 49"
"718900000000031189",1,1,2,2,"40 to 49"
"719000000000031190",1,1,2,2,"30 to 39"
"3443700000000058437",1,1,2,1,"30 to 39"
"3443200000000058432",1,1,2,1,"40 to 49"
"3856300000000062563",1,1,2,2,"30 to 39"
"115700000000025157",1,1,2,2,"50 to 59"
"3443000000000058430",1,1,2,1,"30 to 39"
"719800000000031198",1,1,2,2,"18 to 29"
"148100000000025481",1,1,2,2,"30 to 39"
"267900000000026679",1,1,2,1,"60 to 69"
"3442900000000058429",1,1,2,1,"50 to 59"
"3442800000000058428",1,1,2,1,"50 to 59"
"720500000000031205",1,1,2,2,"30 to 39"
"268100000000026681",1,1,2,1,"50 to 59"
"3442700000000058427",1,1,2,1,"18 to 29"
"268200000000026682",1,1,2,1,"18 to 29"
"3442600000000058426",1,1,2,1,"60 to 69"
"3856000000000062560",1,1,2,2,"30 to 39"
"721300000000031213",1,1,2,2,"30 to 39"
"268500000000026685",1,1,2,1,"30 to 39"
"721500000000031215",1,1,2,2,"30 to 39"
"3442200000000058422",1,1,2,1,"50 to 59"
"721700000000031217",1,1,2,2,"40 to 49"
"721800000000031218",1,1,2,2,"50 to 59"
"3855200000000062552",1,1,2,2,"30 to 39"
"722000000000031220",1,1,4,2,"40 to 49"
"3442100000000058421",1,1,2,1,"18 to 29"
"722300000000031223",1,1,2,2,"30 to 39"
"3855100000000062551",1,1,2,2,"18 to 29"
"268900000000026689",1,1,2,2,"40 to 49"
"722600000000031226",1,1,2,2,"50 to 59"
"722700000000031227",1,1,2,2,"50 to 59"
"3441900000000058419",1,1,2,1,"50 to 59"
"3441600000000058416",1,1,2,1,"40 to 49"
"3441500000000058415",1,1,2,1,"30 to 39"
"3441000000000058410",1,1,2,1,"40 to 49"
"3440900000000058409",1,1,2,1,"40 to 49"
"3440400000000058404",1,1,2,1,"30 to 39"
"723400000000031234",1,1,2,2,"40 to 49"
"3854500000000062545",1,1,2,2,"50 to 59"
"3439300000000058393",1,1,2,1,"30 to 39"
"3439000000000058390",1,1,2,1,"18 to 29"
"724000000000031240",1,1,2,2,"30 to 39"
"269100000000026691",1,1,2,2,"30 to 39"
"724200000000031242",1,1,2,2,"50 to 59"
"3438900000000058389",1,1,2,1,"30 to 39"
"724400000000031244",1,1,2,2,"50 to 59"
"724500000000031245",1,1,2,2,"30 to 39"
"3985700000000063857",1,1,2,2,"50 to 59"
"724700000000031247",1,1,1,2,"30 to 39"
"724800000000031248",1,1,2,2,"30 to 39"
"269300000000026693",1,1,2,2,"30 to 39"
"3854400000000062544",1,1,2,2,"30 to 39"
"3854200000000062542",1,1,2,2,"50 to 59"
"3438700000000058387",1,1,2,1,"30 to 39"
"3438600000000058386",1,1,3,1,"60 to 69"
"3438500000000058385",1,1,2,1,"30 to 39"
"725600000000031256",1,1,2,2,"40 to 49"
"725800000000031258",1,1,2,2,"40 to 49"
"148500000000025485",1,1,2,2,"40 to 49"
"726000000000031260",1,1,2,2,"40 to 49"
"3438100000000058381",1,1,1,1,"30 to 39"
"3438000000000058380",1,1,2,1,"30 to 39"
"3437900000000058379",1,1,2,1,"50 to 59"
"3437500000000058375",1,1,4,1,"18 to 29"
"726500000000031265",1,1,2,1,"40 to 49"
"726600000000031266",1,1,4,1,"30 to 39"
"3437400000000058374",1,1,2,1,"18 to 29"
"3437300000000058373",1,1,2,1,"30 to 39"
"727000000000031270",1,1,2,1,"30 to 39"
"727100000000031271",1,1,2,1,"50 to 59"
"3437100000000058371",1,1,2,1,"30 to 39"
"727300000000031273",1,1,2,1,"50 to 59"
"727400000000031274",1,1,4,1,"60 to 69"
"727500000000031275",1,1,2,1,"50 to 59"
"3437000000000058370",1,1,1,1,"18 to 29"
"727700000000031277",1,1,2,1,"40 to 49"
"3436700000000058367",1,1,3,1,"50 to 59"
"3853900000000062539",1,1,2,2,"18 to 29"
"728000000000031280",1,1,2,1,"18 to 29"
"3436500000000058365",1,1,1,1,"70 to 79"
"3436300000000058363",1,1,2,1,"30 to 39"
"728300000000031283",1,1,1,1,"18 to 29"
"728500000000031285",1,1,2,1,"30 to 39"
"3436100000000058361",1,1,2,1,"40 to 49"
"3435800000000058358",1,1,2,1,"50 to 59"
"3435600000000058356",1,1,2,1,"50 to 59"
"3435200000000058352",1,1,2,1,"40 to 49"
"729200000000031292",1,1,2,1,"18 to 29"
"3435000000000058350",1,1,2,1,"30 to 39"
"3434800000000058348",1,1,2,1,"50 to 59"
"3434700000000058347",1,1,2,1,"70 to 79"
"3434500000000058345",1,1,2,1,"40 to 49"
"3434000000000058340",1,1,2,1,"40 to 49"
"730000000000031300",1,1,2,2,"30 to 39"
"3853600000000062536",1,1,2,2,"30 to 39"
"270100000000026701",1,1,2,2,"60 to 69"
"270200000000026702",1,1,2,2,"30 to 39"
"3433600000000058336",1,1,2,1,"30 to 39"
"3985600000000063856",1,1,2,2,"50 to 59"
"270400000000026704",1,1,2,2,"50 to 59"
"730800000000031308",1,1,2,1,"60 to 69"
"270500000000026705",1,1,2,2,"50 to 59"
"3433500000000058335",1,1,2,1,"50 to 59"
"270600000000026706",1,1,2,2,"40 to 49"
"270700000000026707",1,1,2,2,"30 to 39"
"3433300000000058333",1,1,2,1,"30 to 39"
"3432900000000058329",1,1,2,1,"50 to 59"
"3432700000000058327",1,1,2,1,"18 to 29"
"3432500000000058325",1,1,2,1,"18 to 29"
"270800000000026708",1,1,1,2,"18 to 29"
"731800000000031318",1,1,2,1,"50 to 59"
"270900000000026709",1,1,2,2,"40 to 49"
"3432400000000058324",1,1,2,1,"30 to 39"
"271000000000026710",1,1,2,2,"50 to 59"
"271100000000026711",1,1,4,2,"30 to 39"
"732300000000031323",1,1,2,2,"40 to 49"
"3432300000000058323",1,1,2,1,"30 to 39"
"732500000000031325",1,1,2,2,"40 to 49"
"271200000000026712",1,1,2,2,"40 to 49"
"732700000000031327",1,1,2,2,"60 to 69"
"3985200000000063852",1,1,1,2,"60 to 69"
"733200000000031332",1,1,2,2,"40 to 49"
"3432100000000058321",1,1,2,1,"60 to 69"
"733500000000031335",1,1,2,2,"18 to 29"
"148800000000025488",1,1,2,2,"30 to 39"
"733700000000031337",1,1,2,2,"40 to 49"
"733800000000031338",1,1,2,2,"30 to 39"
"271600000000026716",1,1,2,2,"18 to 29"
"3853000000000062530",1,1,2,1,"30 to 39"
"271800000000026718",1,1,2,2,"50 to 59"
"271900000000026719",1,1,3,2,"60 to 69"
"3852600000000062526",1,1,2,1,"40 to 49"
"3432000000000058320",1,1,2,1,"18 to 29"
"3431700000000058317",1,1,1,1,"18 to 29"
"3852200000000062522",1,1,2,2,"30 to 39"
"734800000000031348",1,1,2,2,"40 to 49"
"734900000000031349",1,1,2,2,"40 to 49"
"3430800000000058308",1,1,2,1,"40 to 49"
"3430400000000058304",1,1,2,1,"40 to 49"
"3430300000000058303",1,1,2,1,"30 to 39"
"3429900000000058299",1,1,2,1,"30 to 39"
"735400000000031354",1,1,2,2,"60 to 69"
"3429700000000058297",1,1,2,1,"18 to 29"
"735600000000031356",1,1,2,2,"30 to 39"
"3429300000000058293",1,1,2,1,"30 to 39"
"272200000000026722",1,1,2,2,"50 to 59"
"3429200000000058292",1,1,2,1,"30 to 39"
"3429100000000058291",1,1,2,1,"40 to 49"
"3428900000000058289",1,1,3,1,"30 to 39"
"3428500000000058285",1,1,2,1,"18 to 29"
"3428200000000058282",1,1,2,1,"30 to 39"
"3428100000000058281",1,1,4,1,"40 to 49"
"736600000000031366",1,1,3,2,"60 to 69"
"3427900000000058279",1,1,2,1,"50 to 59"
"736800000000031368",1,1,2,2,"50 to 59"
"3427400000000058274",1,1,2,1,"30 to 39"
"3427300000000058273",1,1,2,1,"18 to 29"
"3427100000000058271",1,1,2,1,"18 to 29"
"3426700000000058267",1,1,2,1,"40 to 49"
"3426600000000058266",1,1,2,1,"50 to 59"
"737500000000031375",1,1,2,2,"40 to 49"
"737600000000031376",1,1,2,2,"30 to 39"
"737700000000031377",1,1,2,2,"18 to 29"
"3852000000000062520",1,1,2,2,"30 to 39"
"3851700000000062517",1,1,2,2,"50 to 59"
"3426300000000058263",1,1,2,1,"30 to 39"
"738100000000031381",1,1,2,2,"18 to 29"
"3426200000000058262",1,1,2,1,"40 to 49"
"3426100000000058261",1,1,2,1,"40 to 49"
"3426000000000058260",1,1,1,1,"18 to 29"
"3425900000000058259",1,1,2,1,"18 to 29"
"3425800000000058258",1,1,2,1,"18 to 29"
"738700000000031387",1,1,2,2,"50 to 59"
"3425500000000058255",1,1,2,1,"60 to 69"
"3425400000000058254",1,1,2,1,"18 to 29"
"3851600000000062516",1,1,2,2,"50 to 59"
"739100000000031391",1,1,2,2,"30 to 39"
"272600000000026726",1,1,2,2,"40 to 49"
"739300000000031393",1,1,2,2,"40 to 49"
"3425200000000058252",1,1,1,1,"18 to 29"
"3425100000000058251",1,1,2,1,"40 to 49"
"3851400000000062514",1,1,2,2,"40 to 49"
"3851100000000062511",1,1,4,2,"40 to 49"
"739800000000031398",1,1,1,2,"50 to 59"
"148900000000025489",1,1,2,1,"40 to 49"
"3850800000000062508",1,1,2,2,"40 to 49"
