REG,HHID,H3,H4,H6,H8,H5_A,H5_B,H5_C,H5_D,H5_E,H5_F,H7_A,H7_B,H7_C,H7_D,H7_E,H7_F,H9_A,H9_B,H9_C,H9_D,H9_E,H9_F,H9_G,H9_H,H9_I,H9_J,H9_K,H9_L,H9_M
10,000589900000000029899,1,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
10,000590000000000029900,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000590100000000029901,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000590200000000029902,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000590300000000029903,2,1,2,2,,2,3,,,,,,,,,,,,,,,,,,,,,,
10,000590400000000029904,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000590500000000029905,3,,2,1,,,,,,,,,,,,,1,2,,4,,,,,9,10,,,
10,000590600000000029906,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000590700000000029907,2,2,2,1,,,,,,,,,,,,,,,,4,,,,,,,,,
10,000590800000000029908,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000590900000000029909,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591000000000029910,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591100000000029911,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591200000000029912,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591300000000029913,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591400000000029914,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591500000000029915,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591600000000029916,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591700000000029917,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000591800000000029918,1,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
10,000591900000000029919,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592000000000029920,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592100000000029921,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592200000000029922,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592300000000029923,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592400000000029924,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592500000000029925,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592600000000029926,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592700000000029927,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592800000000029928,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000592900000000029929,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593000000000029930,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593100000000029931,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593200000000029932,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593300000000029933,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593400000000029934,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593500000000029935,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593600000000029936,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593700000000029937,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000593800000000029938,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,10,,12,
10,000593900000000029939,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594000000000029940,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594100000000029941,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594200000000029942,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594300000000029943,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594400000000029944,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594500000000029945,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594600000000029946,2,2,2,1,,,,,,,,,,,,,,2,,4,,,7,,,,,12,
10,000594700000000029947,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594800000000029948,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000594900000000029949,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
10,000595000000000029950,2,1,2,1,,,,4,,,,,,,,,1,2,,4,,,7,,9,,,,
10,000595100000000029951,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595200000000029952,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595300000000029953,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
10,000595400000000029954,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595500000000029955,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595600000000029956,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595700000000029957,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595800000000029958,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000595900000000029959,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596000000000029960,1,1,2,2,,,3,,,,,,,,,,,,,,,,,,,,,,
10,000596100000000029961,2,1,2,2,,,3,,,,,,,,,,,,,,,,,,,,,,
10,000596200000000029962,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596300000000029963,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596400000000029964,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596500000000029965,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
10,000596600000000029966,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596700000000029967,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596800000000029968,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000596900000000029969,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597000000000029970,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597100000000029971,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597200000000029972,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597300000000029973,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597400000000029974,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597500000000029975,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597600000000029976,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597700000000029977,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597800000000029978,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000597900000000029979,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598000000000029980,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598100000000029981,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598200000000029982,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598300000000029983,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598400000000029984,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598500000000029985,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598600000000029986,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598700000000029987,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598800000000029988,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000598900000000029989,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599000000000029990,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599100000000029991,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599200000000029992,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599300000000029993,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599400000000029994,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599500000000029995,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599600000000029996,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599700000000029997,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599800000000029998,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000599900000000029999,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000600000000000030000,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000600100000000030001,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000600200000000030002,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000600300000000030003,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000600400000000030004,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
10,000600500000000030005,1,2,2,1,,,,,,,,,,,,,,,3,,,,7,,,,,,
3,000600600000000030006,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000600700000000030007,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000600800000000030008,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000600900000000030009,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,000601000000000030010,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601100000000030011,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601200000000030012,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,000601300000000030013,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,000601400000000030014,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601500000000030015,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601600000000030016,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601700000000030017,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601800000000030018,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000601900000000030019,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602000000000030020,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602100000000030021,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602200000000030022,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602300000000030023,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602400000000030024,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602500000000030025,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
3,000602600000000030026,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602700000000030027,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602800000000030028,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000602900000000030029,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603000000000030030,1,2,2,1,,,,,,,,,,,,,,,,4,,,7,,9,,,,13
3,000603100000000030031,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603200000000030032,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603300000000030033,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603400000000030034,2,2,2,1,,,,,,,,,,,,,,,,,,,7,,9,,,12,
3,000603500000000030035,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603600000000030036,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603700000000030037,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603800000000030038,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000603900000000030039,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604000000000030040,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604100000000030041,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604200000000030042,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604300000000030043,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604400000000030044,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604500000000030045,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604600000000030046,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604700000000030047,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604800000000030048,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000604900000000030049,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605000000000030050,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605100000000030051,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605200000000030052,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605300000000030053,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605400000000030054,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605500000000030055,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605600000000030056,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605700000000030057,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605800000000030058,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000605900000000030059,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606000000000030060,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606100000000030061,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606200000000030062,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606300000000030063,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606400000000030064,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606500000000030065,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606600000000030066,2,2,1,1,,,,,,,,2,,,,6,1,2,,4,5,,7,,,,,,13
3,000606700000000030067,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606800000000030068,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000606900000000030069,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607000000000030070,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607100000000030071,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607200000000030072,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607300000000030073,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607400000000030074,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,000607500000000030075,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607600000000030076,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607700000000030077,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607800000000030078,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000607900000000030079,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608000000000030080,1,1,2,1,,,3,,,,,,,,,,,2,,4,,,7,,,,,,
3,000608100000000030081,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608200000000030082,1,2,2,1,,,,,,,,,,,,,1,2,,,,,7,,9,,,,
3,000608300000000030083,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608400000000030084,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608500000000030085,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608600000000030086,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608700000000030087,1,2,2,1,,,,,,,,,,,,,,2,,4,,,7,,,,,,
3,000608800000000030088,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000608900000000030089,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609000000000030090,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609100000000030091,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609200000000030092,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609300000000030093,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609400000000030094,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609500000000030095,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609600000000030096,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609700000000030097,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609800000000030098,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000609900000000030099,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610000000000030100,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610100000000030101,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610200000000030102,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610300000000030103,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610400000000030104,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610500000000030105,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610600000000030106,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,000610700000000030107,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610800000000030108,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000610900000000030109,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611000000000030110,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611100000000030111,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611200000000030112,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611300000000030113,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611400000000030114,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611500000000030115,3,,2,1,,,,,,,,,,,,,1,2,,4,,,7,8,,,,,
3,000611600000000030116,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611700000000030117,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611800000000030118,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000611900000000030119,3,,2,1,,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,,11,12,
3,000612000000000030120,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612100000000030121,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612200000000030122,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612300000000030123,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612400000000030124,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
3,000612500000000030125,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612600000000030126,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612700000000030127,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612800000000030128,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000612900000000030129,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613000000000030130,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613100000000030131,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613200000000030132,1,2,2,1,,,,,,,,,,,,,1,,,4,,,7,8,,,,,
3,000613300000000030133,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613400000000030134,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613500000000030135,1,2,2,1,,,,,,,,,,,,,1,2,,,,,,,9,,,12,
3,000613600000000030136,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613700000000030137,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613800000000030138,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000613900000000030139,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614000000000030140,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614100000000030141,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614200000000030142,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614300000000030143,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614400000000030144,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614500000000030145,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614600000000030146,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614700000000030147,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614800000000030148,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000614900000000030149,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615000000000030150,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615100000000030151,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,8,9,10,11,12,
3,000615200000000030152,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615300000000030153,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615400000000030154,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615500000000030155,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615600000000030156,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615700000000030157,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615800000000030158,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000615900000000030159,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616000000000030160,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
3,000616100000000030161,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616200000000030162,1,2,2,1,,,,,,,,,,,,,,,,4,,6,7,8,9,,,,
3,000616300000000030163,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616400000000030164,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616500000000030165,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616600000000030166,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616700000000030167,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616800000000030168,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000616900000000030169,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617000000000030170,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617100000000030171,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617200000000030172,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617300000000030173,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617400000000030174,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617500000000030175,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617600000000030176,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617700000000030177,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617800000000030178,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000617900000000030179,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618000000000030180,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618100000000030181,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618200000000030182,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618300000000030183,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618400000000030184,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618500000000030185,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618600000000030186,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618700000000030187,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618800000000030188,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000618900000000030189,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619000000000030190,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619100000000030191,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619200000000030192,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619300000000030193,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619400000000030194,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619500000000030195,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619600000000030196,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619700000000030197,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619800000000030198,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000619900000000030199,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620000000000030200,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620100000000030201,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620200000000030202,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620300000000030203,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620400000000030204,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620500000000030205,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620600000000030206,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620700000000030207,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620800000000030208,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000620900000000030209,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621000000000030210,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621100000000030211,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621200000000030212,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621300000000030213,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621400000000030214,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621500000000030215,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621600000000030216,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621700000000030217,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,000621800000000030218,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
