REG,HHID,RFACT,FSIZE,CHLD_6_11,CHLD_12_15,CHLD_5_17,PER_18_UP,WRK_HEAD,WRK_18,WRK_5_17,EDUC_6_11,EDUC_12_15,HHMELEM_6_11,HHMHS_12_15,H04_SEX,H05_AGE,H06_STATUS,H08_CUR_ATTEND,H09_CUR_GRADE,H10_YNOT_ATTND,H12_HGC,H13_DID_WORK,H14_CLS_WKR,C16_FAMILL,C20_FAMFIN,URB
14,000120900000000025209,00184.2236,003,0,0,0,1,1,1,0,0,0,00,00,1,82,2,,,,10013,2,,00,00,2
14,000121000000000025210,00184.2236,005,0,1,1,1,1,1,0,0,0,00,00,1,51,2,,,,60413,1,3,00,00,2
14,000121100000000025211,00141.7071,006,0,0,0,1,1,1,0,0,0,00,00,2,70,3,,,,10018,1,3,00,01,2
14,000121200000000025212,00141.7071,005,0,1,1,1,0,1,0,0,1,00,01,1,40,2,,,,40716,1,2,00,01,2
14,000121300000000025213,00141.7071,005,0,1,1,1,0,1,0,0,1,00,01,1,45,2,,,,10014,1,3,00,00,2
14,000121400000000025214,00141.7071,008,1,1,1,1,0,1,0,1,1,02,01,1,63,2,,,,10018,1,3,00,01,2
14,000121500000000025215,00141.7071,005,0,0,0,1,0,1,0,0,0,00,00,1,60,2,,,,24015,1,0,00,00,2
14,000121600000000025216,00141.7071,001,0,0,0,1,1,1,0,0,0,00,00,2,63,1,,,,24015,1,3,00,00,2
14,000121700000000025217,00141.7071,005,1,0,1,1,1,1,0,1,0,01,00,1,76,2,,,,10013,2,,01,01,2
14,000121800000000025218,00141.7071,005,0,0,0,1,0,1,0,0,0,00,00,2,92,3,,,,00000,2,,00,00,2
14,000121900000000025219,00141.7071,005,0,1,1,1,1,1,0,0,1,00,01,1,54,2,,,,10018,1,3,00,00,2
14,000122000000000025220,00141.7071,005,1,1,1,1,0,1,0,1,1,01,01,1,63,2,,,,10013,1,3,00,00,2
14,000122100000000025221,00141.7071,007,1,0,1,1,0,1,0,1,0,02,00,1,77,2,,,,60111,2,,00,01,2
14,000122200000000025222,00141.7071,005,1,0,1,1,0,1,0,1,0,01,00,1,35,2,,,,40213,1,3,00,01,2
14,000122300000000025223,00141.7071,004,1,0,1,1,0,1,0,1,0,02,00,1,43,2,,,,24015,1,0,00,00,2
14,000122400000000025224,00141.7071,005,0,0,0,1,1,1,0,0,0,00,00,1,67,2,,,,10014,1,3,00,00,2
14,000122500000000025225,00141.7071,008,1,1,1,1,0,1,0,1,0,02,00,1,61,2,,,,24015,1,3,01,01,2
14,000122600000000025226,00141.7071,003,0,0,0,1,0,1,0,0,0,00,00,1,78,2,,,,10015,2,,00,01,2
14,000122700000000025227,00141.7071,004,0,1,1,1,1,1,0,0,1,00,01,2,46,4,,,,51012,1,2,00,00,2
14,000122800000000025228,00131.6373,001,0,0,0,1,0,1,0,0,0,00,00,2,78,4,,,,10014,1,0,00,00,2
14,000122900000000025229,00131.6373,004,1,0,1,1,0,1,0,1,0,01,00,1,51,2,,,,10018,1,3,00,01,2
14,000123000000000025230,00131.6373,005,1,1,1,1,0,1,0,1,0,01,00,2,72,3,,,,10018,1,3,01,00,2
14,000123100000000025231,00131.6373,005,0,0,1,1,1,1,0,0,0,00,00,1,47,2,,,,24015,1,2,00,01,2
14,000123200000000025232,00131.6373,003,0,0,0,1,0,1,0,0,0,00,00,1,47,2,,,,10012,1,1,01,00,2
14,000123300000000025233,00131.6373,005,1,0,1,1,0,1,0,1,0,01,00,1,30,2,,,,24015,1,3,01,00,2
14,000123400000000025234,00131.6373,007,0,1,1,1,1,1,0,0,1,00,01,2,35,4,,,,24015,2,,01,00,2
14,000123500000000025235,00131.6373,003,0,1,1,1,0,0,0,0,1,00,01,2,61,3,,,,24015,2,,00,00,2
14,000123600000000025236,00131.6373,003,0,0,0,1,0,1,0,0,0,00,00,1,55,2,,,,24015,1,2,01,01,2
14,000123700000000025237,00131.6373,002,0,1,1,1,0,1,0,0,1,00,01,1,42,2,,,,24015,1,1,00,01,2
14,000123800000000025238,00131.6373,003,0,1,1,1,0,1,0,0,1,00,01,1,59,2,,,,24015,1,3,01,00,2
14,000123900000000025239,00131.6373,001,0,0,0,1,0,1,0,0,0,00,00,1,43,4,,,,24015,1,1,01,00,2
14,000124000000000025240,00131.6373,004,1,0,1,1,0,1,0,1,0,02,00,1,80,2,,,,10018,1,3,01,00,2
14,000124100000000025241,00131.6373,004,0,0,0,1,0,1,0,0,0,00,00,2,63,3,,,,24012,1,3,01,01,2
14,000124200000000025242,00131.6373,005,0,0,1,1,1,1,0,0,0,00,00,1,58,2,,,,10018,1,3,00,00,2
14,000124300000000025243,00131.6373,004,1,0,1,1,0,1,0,1,0,01,00,1,32,1,,,,60732,2,,00,01,2
14,000124400000000025244,00131.6373,002,0,0,0,1,0,1,0,0,0,00,00,1,49,2,,,,24015,1,3,01,00,2
14,000124500000000025245,00131.6373,012,1,1,1,1,1,1,0,1,1,03,02,1,58,2,,,,24015,1,3,01,01,2
14,000124600000000025246,00131.6373,005,1,1,1,1,0,1,0,1,0,01,00,1,41,2,,,,60004,1,2,00,00,2
14,000124700000000025247,00172.3062,004,1,0,1,1,1,1,0,1,0,01,00,1,73,2,,,,24011,2,,00,00,2
14,000124800000000025248,00172.3062,007,1,0,1,1,1,1,0,1,0,01,00,1,88,2,,,,24015,2,,01,00,2
14,000124900000000025249,00172.3062,004,0,0,1,1,0,1,0,0,0,00,00,2,70,3,,,,10012,1,6,00,01,2
14,000125000000000025250,00172.3062,003,1,1,1,1,0,1,0,1,1,01,01,2,64,3,,,,24015,1,3,00,00,2
14,000125100000000025251,00172.3062,005,1,1,1,1,0,1,0,1,0,01,00,1,35,2,,,,60003,1,3,01,01,2
14,000125200000000025252,00172.3062,006,0,1,1,1,0,1,0,0,1,00,01,1,37,2,,,,24015,1,2,01,01,2
14,000125300000000025253,00172.3062,002,0,0,0,1,0,1,0,0,0,00,00,1,29,2,,,,24015,1,1,01,00,2
14,000125400000000025254,00172.3062,004,1,0,1,1,0,1,0,1,0,01,00,1,58,2,,,,60111,1,3,01,01,2
14,000125500000000025255,00172.3062,003,0,1,1,1,0,1,0,0,1,00,01,1,55,2,,,,24015,1,2,00,01,2
14,000125600000000025256,00143.8386,003,0,0,1,1,1,1,1,0,0,00,00,1,53,2,,,,24015,1,2,01,00,2
14,000125700000000025257,00143.8386,002,0,0,0,1,0,1,0,0,0,00,00,1,77,2,,,,10018,1,3,00,00,2
14,000125800000000025258,00143.8386,003,1,0,1,1,0,1,0,1,0,01,00,1,50,2,,,,24012,1,3,01,01,2
14,000125900000000025259,00143.8386,003,0,0,0,1,1,1,0,0,0,00,00,2,70,3,,,,10013,1,6,00,00,2
14,000126000000000025260,00143.8386,005,1,0,1,1,0,1,0,1,0,03,00,1,45,2,,,,24015,1,3,01,01,2
14,000126100000000025261,00143.8386,005,0,1,1,1,0,1,0,0,1,00,02,1,50,2,,,,24015,1,3,01,01,2
14,000126200000000025262,00143.8386,004,1,0,1,1,1,1,0,1,0,01,00,1,60,2,,,,24015,1,3,01,00,2
14,000126300000000025263,00143.8386,005,1,0,1,1,1,1,0,1,0,02,00,1,35,2,,,,24015,1,3,01,01,2
14,000126400000000025264,00143.8386,004,1,0,1,1,0,1,0,1,0,01,00,1,61,2,,,,60111,1,3,01,01,2
14,000126500000000025265,00160.5334,005,0,0,0,1,1,1,0,0,0,00,00,1,55,2,,,,24015,1,2,01,01,2
14,000126600000000025266,00160.5334,006,0,0,1,1,1,1,1,0,0,00,00,1,52,2,,,,10018,1,1,01,01,2
14,000126700000000025267,00160.5334,002,0,0,0,1,0,1,0,0,0,00,00,1,66,2,,,,24015,1,3,01,01,2
14,000126800000000025268,00160.5334,004,1,1,1,1,0,1,0,1,1,01,01,1,41,2,,,,60716,1,2,00,01,2
14,000126900000000025269,00160.5334,004,0,0,0,1,0,1,0,0,0,00,00,2,71,3,,,,60111,1,6,01,00,2
14,000127000000000025270,00160.5334,004,1,1,1,1,0,1,0,1,1,01,02,2,36,3,,,,60111,1,2,01,01,2
14,000127100000000025271,00160.5334,003,0,0,0,1,1,1,0,0,0,00,00,1,85,2,,,,10013,2,,00,00,2
14,000127200000000025272,00160.5334,004,1,0,1,1,0,1,0,1,0,01,00,1,42,2,,,,24015,1,3,01,01,2
14,000127300000000025273,00160.5334,004,1,0,1,1,0,1,0,1,0,01,00,1,33,2,,,,24015,1,1,01,00,2
14,000127400000000025274,00160.5334,002,0,1,1,1,1,1,0,0,1,00,01,1,62,1,,,,10015,1,1,00,00,2
14,000127500000000025275,00160.5334,001,0,0,0,1,0,0,0,0,0,00,00,2,86,3,,,,60111,2,,00,01,2
14,000127600000000025276,00160.5334,004,0,1,1,1,0,1,0,0,1,00,01,1,33,2,,,,60610,2,,01,01,2
14,000127700000000025277,00160.5334,004,0,1,1,1,0,1,0,0,1,00,02,1,57,2,,,,10013,1,1,01,00,2
14,000127800000000025278,00160.5334,006,0,1,1,1,0,1,0,0,1,00,02,1,46,2,,,,24015,1,2,01,01,2
14,000127900000000025279,00160.5334,003,0,0,0,1,0,1,0,0,0,00,00,1,54,2,,,,24015,1,1,00,00,2
14,000128000000000025280,00160.5334,006,0,1,1,1,0,1,0,0,1,00,02,2,63,3,,,,10018,1,3,01,00,2
14,000128100000000025281,00160.5334,002,0,0,0,1,0,1,0,0,0,00,00,1,63,2,,,,10015,1,2,01,00,2
14,000128200000000025282,00160.5334,007,1,0,1,1,0,1,0,1,0,01,00,1,71,3,,,,40415,1,2,00,01,2
14,000128300000000025283,00204.0159,005,0,1,1,1,0,1,0,0,1,00,01,1,59,2,,,,10018,1,3,00,01,2
14,000128400000000025284,00204.0159,004,1,1,1,1,0,1,0,1,1,01,01,1,42,2,,,,51041,1,3,00,01,2
14,000128500000000025285,00204.0159,004,1,0,1,1,0,1,0,1,0,01,00,1,29,2,,,,24012,1,3,00,01,2
14,000128600000000025286,00204.0159,003,0,1,1,1,0,1,0,0,1,00,01,2,66,3,,,,40415,1,3,01,00,2
14,000128700000000025287,00204.0159,003,0,0,0,1,0,1,0,0,0,00,00,1,53,2,,,,60716,1,3,00,01,2
14,000128800000000025288,00204.0159,004,1,0,1,1,1,1,0,1,0,01,00,1,59,2,,,,24015,1,3,00,00,2
14,000128900000000025289,00204.0159,004,1,0,1,1,0,1,0,1,0,02,00,1,31,2,,,,10015,1,1,00,00,2
14,000129000000000025290,00164.8997,005,0,0,0,1,1,1,0,0,0,00,00,1,53,2,,,,24013,1,3,01,00,2
14,000129100000000025291,00164.8997,003,1,0,1,1,0,1,0,1,0,01,00,1,33,2,,,,24015,1,1,01,00,2
14,000129200000000025292,00164.8997,003,1,0,1,1,0,1,0,1,0,01,00,1,36,2,,,,10015,1,3,01,00,2
14,000129300000000025293,00164.8997,006,1,0,1,1,0,1,0,1,0,01,00,1,65,2,,,,10014,1,3,01,00,2
14,000129400000000025294,00164.8997,004,0,1,1,1,0,1,0,0,0,00,00,1,51,2,,,,10011,1,1,01,00,2
14,000129500000000025295,00164.8997,005,1,0,1,1,0,1,0,1,0,02,00,1,37,2,,,,24012,1,3,01,00,2
14,000129600000000025296,00164.8997,003,0,1,1,1,0,0,0,0,0,00,00,2,69,3,,,,24012,2,,01,00,2
14,000129700000000025297,00164.8997,003,1,0,1,1,0,1,0,1,0,01,00,1,52,2,,,,10014,1,1,01,00,2
14,000129800000000025298,00164.8997,004,0,0,0,1,0,1,0,0,0,00,00,1,55,3,,,,24015,1,1,01,00,2
14,000129900000000025299,00164.8997,004,0,1,1,1,1,1,0,0,1,00,01,1,62,2,,,,10015,2,,01,00,2
14,000130000000000025300,00164.8997,003,0,0,0,1,0,1,0,0,0,00,00,1,55,2,,,,10018,1,1,01,00,2
14,000130100000000025301,00164.8997,008,1,1,1,1,1,1,0,1,1,01,01,1,47,2,,,,10018,1,3,01,00,2
14,000130200000000025302,00164.8997,002,1,0,1,1,0,1,0,1,0,01,00,1,34,4,,,,10018,1,1,01,00,2
14,000130300000000025303,00164.8997,002,0,0,0,1,0,0,0,0,0,00,00,1,77,2,,,,60002,2,,01,00,2
14,000130400000000025304,00164.8997,006,1,0,1,1,1,1,0,1,0,01,00,2,87,3,,,,10015,2,,01,01,2
14,000130500000000025305,00115.5843,005,0,0,0,1,1,1,0,0,0,00,00,1,64,2,,,,10018,1,3,00,01,2
14,000130600000000025306,00115.5843,002,0,0,0,1,1,1,0,0,0,00,00,2,80,3,,,,10012,2,,00,00,2
14,000130700000000025307,00115.5843,001,0,0,0,1,0,1,0,0,0,00,00,1,26,4,,,,10018,1,3,00,00,2
14,000130800000000025308,00115.5843,003,0,0,0,1,1,1,0,0,0,00,00,1,54,2,,,,24015,1,3,00,00,2
14,000130900000000025309,00173.3764,004,1,0,1,1,0,1,0,1,0,01,00,1,27,2,,,,24015,1,1,01,00,2
14,000131000000000025310,00173.3764,004,1,1,1,1,0,1,0,1,1,01,01,2,42,2,,,,40922,2,,00,01,2
14,000131100000000025311,00173.3764,004,1,1,1,1,0,1,0,1,1,01,01,1,41,2,,,,24015,1,1,00,00,2
14,000131200000000025312,00173.3764,005,0,0,0,1,1,1,0,0,0,00,00,1,52,2,,,,10018,2,,00,00,2
14,000131300000000025313,00173.3764,004,1,0,1,1,0,0,0,1,0,01,00,2,38,2,,,,10018,2,,00,00,2
14,000131400000000025314,00173.3764,004,1,0,1,1,0,1,0,1,0,02,00,1,33,2,,,,24015,1,1,01,00,2
14,000131500000000025315,00173.3764,008,1,1,1,1,0,1,0,0,1,00,01,1,59,2,,,,24015,1,3,01,01,2
14,000131600000000025316,00173.3764,005,1,0,1,1,1,1,0,1,0,01,00,2,76,3,,,,10014,2,,01,01,2
14,000131700000000025317,00173.3764,008,1,1,1,1,0,1,0,1,1,01,01,1,58,2,,,,60114,1,2,01,01,2
14,000131800000000025318,00173.3764,001,0,0,0,1,0,0,0,0,0,00,00,2,78,3,,,,24011,2,,00,00,2
14,000131900000000025319,00173.3764,004,0,1,1,1,0,1,0,0,1,00,01,1,65,2,,,,10014,1,3,01,00,2
14,000132000000000025320,00173.3764,003,0,0,1,1,0,1,0,0,0,00,00,1,50,2,,,,10018,1,1,01,00,2
16,000132100000000025321,00268.7227,002,0,0,0,1,0,1,0,0,0,00,00,1,68,3,,,,40714,1,1,00,01,2
16,000132200000000025322,00268.7227,003,0,0,1,1,0,1,0,0,0,00,00,1,49,2,,,,41041,1,2,00,01,2
16,000132300000000025323,00268.7227,005,0,1,1,1,0,1,0,0,1,00,02,2,71,3,,,,24013,1,3,01,00,2
16,000132400000000025324,00268.7227,007,1,1,1,1,0,1,0,1,1,01,01,1,63,2,,,,10015,1,1,00,01,2
16,000132500000000025325,00268.7227,004,0,0,0,1,1,1,0,0,0,00,00,1,63,2,,,,24012,1,3,00,00,2
16,000132600000000025326,00268.7227,003,0,0,0,1,0,1,0,0,0,00,00,1,38,2,,,,24015,1,1,00,00,2
16,000132700000000025327,00268.7227,004,1,0,1,1,0,1,0,1,0,01,00,1,34,2,,,,10018,1,1,00,00,2
16,000132800000000025328,00268.7227,005,1,0,1,1,1,1,0,1,0,01,00,1,54,2,,,,24012,1,3,00,00,2
16,000132900000000025329,00268.7227,002,0,0,0,1,0,1,0,0,0,00,00,1,51,2,,,,24011,1,1,00,00,2
16,000133000000000025330,00268.7227,007,1,0,1,1,0,1,0,1,0,01,00,1,52,2,,,,24011,1,3,00,01,2
16,000133100000000025331,00268.7227,006,1,1,1,1,0,1,0,1,1,02,02,2,39,2,,,,24015,1,1,01,01,2
16,000133200000000025332,00268.7227,002,0,0,0,1,0,1,0,0,0,00,00,1,68,3,,,,10015,1,3,00,01,2
16,000133300000000025333,00268.7227,001,0,0,0,1,1,1,0,0,0,00,00,1,48,1,,,,10018,1,3,01,00,2
16,000133400000000025334,00268.7227,004,1,1,1,1,0,1,0,1,1,01,01,1,67,2,,,,24015,1,1,00,01,2
16,000133500000000025335,00268.7227,004,0,1,1,1,0,1,0,0,1,00,01,1,38,2,,,,10018,1,1,00,01,2
16,000133600000000025336,00220.8679,005,0,1,1,1,0,1,0,0,0,00,00,1,48,2,,,,40811,1,2,01,01,2
16,000133700000000025337,00220.8679,010,1,1,1,1,1,1,0,1,1,02,01,1,61,2,,,,10014,2,,00,01,2
16,000133800000000025338,00220.8679,005,1,0,1,1,0,1,0,1,0,01,00,2,59,2,,,,24015,1,3,01,01,2
16,000133900000000025339,00220.8679,006,1,1,1,1,0,1,0,1,1,02,01,1,30,2,,,,10013,1,1,01,01,2
16,000134000000000025340,00220.8679,003,0,1,1,1,0,1,0,0,1,00,01,2,59,2,,,,60003,1,3,01,01,2
16,000134100000000025341,00220.8679,008,0,1,1,1,1,1,0,0,1,00,01,1,59,2,,,,10018,1,3,01,01,2
16,000134200000000025342,00220.8679,006,1,1,1,1,1,1,0,1,1,01,01,2,46,2,,,,24015,2,,00,01,2
16,000134300000000025343,00220.8679,006,0,1,1,1,0,0,0,0,1,00,02,2,71,3,,,,24015,2,,01,01,2
16,000134400000000025344,00220.8679,007,1,0,1,1,0,1,0,1,0,02,00,1,32,2,,,,40716,1,1,01,01,2
16,000134500000000025345,00220.8679,010,1,1,1,1,0,0,0,1,1,03,01,2,56,2,,,,10014,2,,00,01,2
16,000134600000000025346,00220.8679,002,0,0,0,1,0,1,0,0,0,00,00,1,38,2,,,,24015,1,1,01,00,2
16,000134700000000025347,00220.8679,002,0,0,0,1,0,1,0,0,0,00,00,1,42,2,,,,10018,1,1,00,01,2
16,000134800000000025348,00220.8679,003,0,0,0,1,0,0,0,0,0,00,00,2,79,3,,,,10018,2,,00,01,2
16,000134900000000025349,00220.8679,006,0,1,1,1,1,1,0,0,1,00,01,1,53,2,,,,10014,1,1,01,01,2
16,000135000000000025350,00220.8679,002,0,0,0,1,0,1,0,0,0,00,00,1,59,2,,,,10014,1,3,01,00,2
16,000135100000000025351,00262.2807,002,1,0,1,1,0,1,0,1,0,01,00,2,32,6,,,,51013,1,3,00,00,1
16,000135200000000025352,00262.2807,005,1,1,1,1,0,1,0,1,1,02,01,1,42,2,,,,24013,1,3,01,01,1
16,000135300000000025353,00262.2807,006,1,0,1,1,0,1,0,1,0,01,00,1,58,2,,,,24015,1,3,01,00,1
16,000135400000000025354,00262.2807,002,0,0,0,1,0,1,0,0,0,00,00,1,53,2,,,,24014,1,3,00,01,1
16,000135500000000025355,00262.2807,003,1,0,1,1,0,0,0,1,0,01,00,1,58,2,,,,51041,2,,00,01,1
16,000135600000000025356,00262.2807,005,1,1,1,1,0,1,0,1,1,01,01,1,48,2,,,,24015,1,3,01,01,1
16,000135700000000025357,00262.2807,010,1,0,1,1,0,1,0,0,0,00,00,1,47,2,,,,60811,1,1,00,01,1
16,000135800000000025358,00262.2807,005,1,0,1,1,0,1,0,1,0,02,00,1,42,2,,,,51041,1,1,01,00,1
16,000135900000000025359,00277.2359,005,0,1,1,1,1,1,0,0,1,00,01,1,56,2,,,,24015,1,4,01,01,2
16,000136000000000025360,00277.2359,006,0,0,1,1,1,1,1,0,0,00,00,2,76,3,,,,10015,2,,01,00,2
16,000136100000000025361,00277.2359,006,1,0,1,1,1,1,0,1,0,02,00,2,69,3,,,,24015,1,3,00,01,2
16,000136200000000025362,00277.2359,007,0,0,1,1,1,1,0,0,0,00,00,2,57,3,,,,10016,1,3,01,00,2
16,000136300000000025363,00277.2359,003,0,0,0,1,0,1,0,0,0,00,00,1,66,2,,,,60312,1,3,00,01,2
16,000136400000000025364,00277.2359,007,1,1,1,1,1,1,0,1,1,01,01,1,49,2,,,,24015,1,2,01,01,2
16,000136500000000025365,00277.2359,001,0,0,0,1,0,0,0,0,0,00,00,2,82,3,,,,10015,2,,00,00,2
16,000136600000000025366,00277.2359,008,0,0,1,1,1,1,0,0,0,00,00,2,58,2,,,,60911,1,4,00,01,2
16,000136700000000025367,00277.2359,003,0,1,1,1,0,1,0,0,1,00,01,1,50,2,,,,60003,1,3,00,01,2
16,000136800000000025368,00277.2359,009,1,1,1,1,1,1,1,1,1,01,02,2,46,3,,,,24012,1,3,01,01,2
16,000136900000000025369,00277.2359,005,1,0,1,1,0,1,0,1,0,02,00,1,29,2,,,,10016,1,3,00,01,2
16,000137000000000025370,00277.2359,003,0,1,1,1,0,1,0,0,1,00,01,1,51,2,,,,50716,1,0,00,00,2
16,000137100000000025371,00299.0918,009,1,1,1,1,0,1,0,1,1,02,01,1,46,2,,,,24012,1,1,00,01,2
16,000137200000000025372,00299.0918,007,1,1,1,1,0,1,0,1,1,01,01,1,54,2,,,,10018,1,3,00,01,2
16,000137300000000025373,00299.0918,007,0,1,1,1,1,1,0,0,1,00,01,1,63,2,,,,10013,1,3,00,00,2
16,000137400000000025374,00299.0918,005,0,1,1,1,0,1,0,0,1,00,01,1,63,2,,,,24015,1,3,00,01,2
16,000137500000000025375,00299.0918,001,0,0,0,1,0,0,0,0,0,00,00,1,54,4,,,,10018,2,,00,00,2
16,000137600000000025376,00299.0918,005,1,0,1,1,0,1,0,1,0,02,00,1,29,2,,,,50221,1,3,00,01,2
16,000137700000000025377,00179.8187,003,0,0,0,1,1,1,0,0,0,00,00,1,52,2,,,,60002,1,1,00,01,1
16,000137800000000025378,00179.8187,002,0,0,0,1,0,1,0,0,0,00,00,1,49,4,,,,24015,1,1,01,01,1
16,000137900000000025379,00179.8187,005,0,1,1,1,1,1,0,0,1,00,01,1,61,3,,,,60002,2,,01,00,1
16,000138000000000025380,00179.8187,009,1,0,1,1,0,1,0,1,0,01,00,1,42,2,,,,10015,1,1,01,00,1
16,000138100000000025381,00179.8187,002,0,0,0,1,0,0,0,0,0,00,00,1,77,2,,,,10013,2,,01,00,1
16,000138200000000025382,00179.8187,007,1,0,1,1,0,1,0,1,0,02,00,2,65,3,,,,60232,1,1,00,01,1
16,000138300000000025383,00179.8187,007,1,1,1,1,1,1,0,1,1,02,01,2,67,3,,,,10016,2,,00,00,1
16,000138400000000025384,00179.8187,002,0,0,0,1,0,1,0,0,0,00,00,1,58,2,,,,60715,1,1,00,01,1
16,000138500000000025385,00179.8187,003,0,0,0,1,0,1,0,0,0,00,00,1,37,2,,,,70111,1,2,01,01,1
16,000138600000000025386,00179.8187,003,0,0,0,1,0,1,0,0,0,00,00,1,77,2,,,,10015,2,,01,01,1
16,000138700000000025387,00179.8187,006,1,1,1,1,0,1,0,1,1,01,01,1,35,2,,,,24015,1,1,00,00,1
16,000138800000000025388,00179.8187,006,1,0,1,1,1,1,0,1,0,02,00,1,67,2,,,,24015,2,,01,01,1
16,000138900000000025389,00179.8187,004,0,1,1,1,0,1,0,0,1,00,01,1,65,2,,,,24015,1,2,00,01,1
16,000139000000000025390,00179.8187,004,0,0,0,1,1,1,0,0,0,00,00,2,79,3,,,,60413,2,,01,01,1
16,000139100000000025391,00179.8187,003,1,0,1,1,0,1,0,1,0,01,00,1,60,2,,,,24015,1,2,00,00,1
16,000139200000000025392,00179.8187,007,1,0,1,1,1,1,0,1,0,03,00,2,35,2,,,,60111,1,2,00,01,1
16,000139300000000025393,00179.8187,004,0,0,1,1,1,1,0,0,0,00,00,1,71,2,,,,24015,2,,01,01,1
16,000139400000000025394,00227.7701,005,1,1,1,1,0,1,0,1,1,01,01,1,52,2,,,,60111,1,2,01,01,1
16,000139500000000025395,00227.7701,005,1,0,1,1,0,1,0,1,0,01,00,1,50,2,,,,60002,1,1,00,00,1
16,000139600000000025396,00227.7701,005,0,1,1,1,0,1,0,0,1,00,01,1,66,2,,,,10016,2,,00,00,1
16,000139700000000025397,00227.7701,004,0,1,1,1,0,1,0,0,1,00,02,1,38,2,,,,24015,1,1,00,00,1
16,000139800000000025398,00227.7701,006,1,0,1,1,0,1,0,1,0,03,00,1,38,2,,,,24015,1,1,01,01,1
16,000139900000000025399,00227.7701,004,1,0,1,1,0,1,0,1,0,01,00,1,35,2,,,,60716,1,1,01,01,1
16,000140000000000025400,00227.7701,005,1,1,1,1,0,0,0,1,1,01,02,2,60,3,,,,60002,2,,01,01,1
16,000140100000000025401,00227.7701,007,0,0,0,1,1,1,0,0,0,00,00,1,65,3,,,,24015,2,,00,00,1
16,000140200000000025402,00227.7701,003,1,0,1,1,0,1,0,1,0,01,00,1,42,2,,,,60001,1,1,01,00,1
16,000140300000000025403,00227.7701,005,1,0,1,1,0,0,0,1,0,01,00,2,42,2,,,,60288,2,,00,01,1
16,000140400000000025404,00227.7701,004,0,0,0,1,0,1,0,0,0,00,00,1,71,3,,,,10013,2,,01,01,1
16,000140500000000025405,00227.7701,004,1,1,1,1,1,1,0,1,1,01,01,2,54,1,,,,60001,1,3,00,00,1
16,000140600000000025406,00227.7701,005,1,0,1,1,0,1,0,1,0,01,00,1,46,2,,,,24015,1,1,01,01,1
16,000140700000000025407,00224.3190,003,0,0,0,1,1,1,0,0,0,00,00,1,52,2,,,,60411,1,1,01,01,1
16,000140800000000025408,00224.3190,002,0,0,0,1,1,1,0,0,0,00,00,2,55,3,,,,24015,1,3,01,00,1
16,000140900000000025409,00224.3190,003,0,0,1,1,0,1,0,0,0,00,00,2,45,2,,,,60613,1,1,01,01,1
16,000141000000000025410,00224.3190,001,0,0,0,1,0,1,0,0,0,00,00,1,42,4,,,,61013,1,4,00,01,1
16,000141100000000025411,00224.3190,004,1,0,1,1,0,1,0,1,0,01,00,1,53,2,,,,60413,1,2,01,01,1
16,000141200000000025412,00224.3190,005,0,1,1,1,0,1,0,0,1,00,02,1,46,2,,,,60003,2,,01,01,1
16,000141300000000025413,00224.3190,005,0,0,1,1,0,1,0,0,0,00,00,1,26,2,,,,60003,1,3,01,01,1
16,000141400000000025414,00224.3190,005,0,0,0,1,0,1,0,0,0,00,00,1,55,2,,,,24015,1,2,01,01,1
16,000141500000000025415,00224.3190,001,0,0,0,1,1,1,0,0,0,00,00,1,45,1,,,,61013,1,3,00,01,1
16,000141600000000025416,00208.9457,001,0,0,0,1,1,1,0,0,0,00,00,1,47,1,,,,10018,1,0,00,00,2
16,000141700000000025417,00208.9457,004,0,0,1,1,0,1,0,0,0,00,00,1,35,2,,,,60111,1,1,01,00,2
16,000141800000000025418,00208.9457,006,0,1,1,1,1,1,0,0,1,00,01,1,49,2,,,,10014,1,3,01,01,2
16,000141900000000025419,00208.9457,004,0,0,0,1,0,1,0,0,0,00,00,1,39,1,,,,24015,2,,01,00,2
16,000142000000000025420,00208.9457,004,0,0,0,1,0,0,0,0,0,00,00,1,84,2,,,,10018,2,,01,00,2
16,000142100000000025421,00208.9457,004,0,0,1,1,0,1,0,0,0,00,00,1,45,2,,,,24015,1,1,00,01,2
16,000142200000000025422,00208.9457,005,1,1,1,1,1,1,0,1,1,02,01,2,46,3,,,,10015,1,3,00,01,2
16,000142300000000025423,00208.9457,005,1,0,1,1,0,1,0,1,0,03,00,1,39,2,,,,24015,1,1,01,00,2
16,000142400000000025424,00208.9457,001,0,0,0,1,0,0,0,0,0,00,00,2,79,3,,,,00000,2,,00,00,2
16,000142500000000025425,00208.9457,004,1,0,1,1,0,1,0,1,0,01,00,1,29,2,,,,10015,1,1,01,00,2
16,000142600000000025426,00208.9457,005,0,1,1,1,1,1,0,0,1,00,01,1,49,2,,,,24015,1,2,01,01,2
16,000142700000000025427,00250.3032,005,0,0,1,1,0,0,0,0,0,00,00,2,38,2,,,,60314,2,,00,01,1
16,000142800000000025428,00250.3032,005,1,0,1,1,0,0,0,1,0,01,00,2,35,2,,,,24015,2,,01,01,1
16,000142900000000025429,00250.3032,005,1,1,1,1,0,1,0,1,1,02,01,1,41,2,,,,24015,1,3,01,01,1
16,000143000000000025430,00250.3032,006,1,0,1,1,0,1,0,1,0,01,00,2,63,2,,,,40415,1,4,01,01,1
